easting(x),northing(y),elevation(z)
215425.0,812075.0,721.3
215475.0,812075.0,719.4
215525.0,812075.0,710.2
215575.0,812075.0,706.2
215625.0,812075.0,702.8
215675.0,812075.0,700.1
215725.0,812075.0,697.9
215775.0,812075.0,692.4
215825.0,812075.0,682.9
215875.0,812075.0,673.9
215925.0,812075.0,674.7
215975.0,812075.0,668.3
216025.0,812075.0,662.9
216075.0,812075.0,662.8
216125.0,812075.0,655.5
216175.0,812075.0,644.2
216225.0,812075.0,628.7
216275.0,812075.0,618.8
216325.0,812075.0,620.9
216375.0,812075.0,625.7
216425.0,812075.0,616.3
216475.0,812075.0,605.7
216525.0,812075.0,583.4
216575.0,812075.0,577.9
216625.0,812075.0,596.6
216675.0,812075.0,611.9
216725.0,812075.0,625.1
216775.0,812075.0,628.6
216825.0,812075.0,630.5
216875.0,812075.0,630.9
216925.0,812075.0,634.4
216975.0,812075.0,637.8
217025.0,812075.0,639.5
217075.0,812075.0,641.5
217125.0,812075.0,639.8
217175.0,812075.0,630.5
217225.0,812075.0,627.7
217275.0,812075.0,624.0
217325.0,812075.0,619.2
217375.0,812075.0,626.1
217425.0,812075.0,618.4
217475.0,812075.0,612.2
217525.0,812075.0,606.9
217575.0,812075.0,600.9
217625.0,812075.0,583.8
217675.0,812075.0,579.4
217725.0,812075.0,572.3
217775.0,812075.0,571.6
217825.0,812075.0,562.7
217875.0,812075.0,555.3
217925.0,812075.0,542.5
217975.0,812075.0,532.9
218025.0,812075.0,519.0
218075.0,812075.0,506.5
218125.0,812075.0,494.9
218175.0,812075.0,480.8
218225.0,812075.0,463.9
218275.0,812075.0,456.5
218325.0,812075.0,451.1
218375.0,812075.0,446.7
218425.0,812075.0,449.3
218475.0,812075.0,454.5
218525.0,812075.0,451.2
218575.0,812075.0,448.9
218625.0,812075.0,444.3
218675.0,812075.0,440.4
218725.0,812075.0,438.0
218775.0,812075.0,436.6
218825.0,812075.0,438.7
218875.0,812075.0,440.3
218925.0,812075.0,439.1
218975.0,812075.0,436.0
219025.0,812075.0,428.1
219075.0,812075.0,415.8
219125.0,812075.0,414.1
219175.0,812075.0,410.1
219225.0,812075.0,391.9
219275.0,812075.0,365.0
219325.0,812075.0,333.9
219375.0,812075.0,309.5
219425.0,812075.0,286.3
219475.0,812075.0,274.3
219525.0,812075.0,266.1
219575.0,812075.0,262.7
219625.0,812075.0,264.1
219675.0,812075.0,263.8
219725.0,812075.0,266.3
219775.0,812075.0,262.6
219825.0,812075.0,260.5
219875.0,812075.0,260.5
219925.0,812075.0,261.5
219975.0,812075.0,260.1
220025.0,812075.0,259.2
220075.0,812075.0,257.7
220125.0,812075.0,265.3
220175.0,812075.0,260.1
220225.0,812075.0,258.4
220275.0,812075.0,259.0
220325.0,812075.0,261.9
220375.0,812075.0,269.1
220425.0,812075.0,267.3
220475.0,812075.0,268.2
220525.0,812075.0,271.1
220575.0,812075.0,269.5
220625.0,812075.0,265.2
220675.0,812075.0,259.2
220725.0,812075.0,257.9
220775.0,812075.0,261.7
220825.0,812075.0,260.9
220875.0,812075.0,263.4
220925.0,812075.0,264.6
220975.0,812075.0,265.1
221025.0,812075.0,265.9
221075.0,812075.0,267.7
221125.0,812075.0,273.9
221175.0,812075.0,269.3
221225.0,812075.0,267.0
221275.0,812075.0,260.6
221325.0,812075.0,254.8
221375.0,812075.0,255.7
221425.0,812075.0,252.5
221475.0,812075.0,242.0
221525.0,812075.0,228.3
221575.0,812075.0,214.8
221625.0,812075.0,205.2
221675.0,812075.0,202.2
221725.0,812075.0,196.5
221775.0,812075.0,196.4
221825.0,812075.0,201.4
221875.0,812075.0,201.8
221925.0,812075.0,199.0
221975.0,812075.0,198.0
222025.0,812075.0,196.0
222075.0,812075.0,191.8
222125.0,812075.0,191.3
222175.0,812075.0,188.7
222225.0,812075.0,187.2
222275.0,812075.0,183.8
222325.0,812075.0,177.8
222375.0,812075.0,171.7
222425.0,812075.0,168.6
222475.0,812075.0,145.5
222525.0,812075.0,156.4
222575.0,812075.0,162.1
222625.0,812075.0,156.4
222675.0,812075.0,156.2
222725.0,812075.0,158.7
222775.0,812075.0,159.7
222825.0,812075.0,165.1
222875.0,812075.0,168.1
222925.0,812075.0,172.5
222975.0,812075.0,179.5
223025.0,812075.0,181.0
223075.0,812075.0,181.0
223125.0,812075.0,186.1
223175.0,812075.0,189.0
223225.0,812075.0,190.5
223275.0,812075.0,182.1
223325.0,812075.0,175.8
223375.0,812075.0,172.6
223425.0,812075.0,173.1
223475.0,812075.0,174.2
223525.0,812075.0,169.3
223575.0,812075.0,166.4
223625.0,812075.0,169.5
223675.0,812075.0,169.4
223725.0,812075.0,170.1
223775.0,812075.0,170.7
223825.0,812075.0,165.9
223875.0,812075.0,162.8
223925.0,812075.0,159.9
223975.0,812075.0,159.3
224025.0,812075.0,160.7
224075.0,812075.0,160.6
224125.0,812075.0,157.4
224175.0,812075.0,154.7
224225.0,812075.0,153.4
224275.0,812075.0,151.9
224325.0,812075.0,149.8
224375.0,812075.0,155.0
224425.0,812075.0,152.3
224475.0,812075.0,148.8
224525.0,812075.0,146.9
224575.0,812075.0,148.7
224625.0,812075.0,145.8
224675.0,812075.0,142.6
224725.0,812075.0,138.7
224775.0,812075.0,134.5
224825.0,812075.0,132.1
224875.0,812075.0,126.6
224925.0,812075.0,125.9
224975.0,812075.0,123.2
225025.0,812075.0,121.2
225075.0,812075.0,120.0
225125.0,812075.0,119.0
225175.0,812075.0,119.1
225225.0,812075.0,118.7
225275.0,812075.0,118.3
225325.0,812075.0,118.0
225375.0,812075.0,117.8
225425.0,812075.0,118.0
225475.0,812075.0,116.9
225525.0,812075.0,117.0
225575.0,812075.0,117.4
225625.0,812075.0,116.5
225675.0,812075.0,115.6
225725.0,812075.0,115.5
225775.0,812075.0,115.3
225825.0,812075.0,115.2
225875.0,812075.0,115.0
225925.0,812075.0,114.6
225975.0,812075.0,115.1
226025.0,812075.0,114.4
226075.0,812075.0,117.8
226125.0,812075.0,122.3
226175.0,812075.0,124.6
226225.0,812075.0,128.0
226275.0,812075.0,133.6
226325.0,812075.0,138.3
226375.0,812075.0,143.1
226425.0,812075.0,146.9
226475.0,812075.0,147.2
226525.0,812075.0,152.4
226575.0,812075.0,154.0
226625.0,812075.0,154.6
226675.0,812075.0,155.4
226725.0,812075.0,157.0
226775.0,812075.0,159.5
226825.0,812075.0,159.4
226875.0,812075.0,158.7
226925.0,812075.0,157.9
226975.0,812075.0,158.9
227025.0,812075.0,155.9
227075.0,812075.0,161.4
227125.0,812075.0,166.6
227175.0,812075.0,166.3
227225.0,812075.0,167.3
227275.0,812075.0,167.8
227325.0,812075.0,166.3
227375.0,812075.0,164.6
227425.0,812075.0,162.9
227475.0,812075.0,162.4
227525.0,812075.0,162.5
227575.0,812075.0,161.3
227625.0,812075.0,163.4
227675.0,812075.0,163.2
227725.0,812075.0,163.0
227775.0,812075.0,162.5
227825.0,812075.0,164.0
227875.0,812075.0,167.2
227925.0,812075.0,166.1
227975.0,812075.0,168.0
228025.0,812075.0,166.1
228075.0,812075.0,162.8
228125.0,812075.0,160.6
228175.0,812075.0,158.9
228225.0,812075.0,157.0
228275.0,812075.0,155.0
228325.0,812075.0,157.0
228375.0,812075.0,157.5
228425.0,812075.0,158.0
228475.0,812075.0,152.7
228525.0,812075.0,155.8
228575.0,812075.0,154.5
228625.0,812075.0,158.8
228675.0,812075.0,162.9
228725.0,812075.0,165.4
228775.0,812075.0,168.2
228825.0,812075.0,172.0
228875.0,812075.0,171.9
228925.0,812075.0,176.4
228975.0,812075.0,177.9
229025.0,812075.0,177.2
229075.0,812075.0,175.0
229125.0,812075.0,170.9
229175.0,812075.0,169.3
229225.0,812075.0,165.9
229275.0,812075.0,163.0
229325.0,812075.0,164.8
229375.0,812075.0,162.7
229425.0,812075.0,164.0
229475.0,812075.0,166.1
229525.0,812075.0,170.3
229575.0,812075.0,167.6
229625.0,812075.0,170.4
229675.0,812075.0,171.1
229725.0,812075.0,169.0
229775.0,812075.0,168.1
229825.0,812075.0,166.8
229875.0,812075.0,170.2
229925.0,812075.0,172.9
229975.0,812075.0,174.7
200025.0,812025.0,687.4
200075.0,812025.0,704.7
200125.0,812025.0,721.3
200175.0,812025.0,727.0
200225.0,812025.0,688.4
200275.0,812025.0,655.4
200325.0,812025.0,631.5
200375.0,812025.0,620.6
200425.0,812025.0,615.2
200475.0,812025.0,620.0
200525.0,812025.0,627.8
200575.0,812025.0,635.5
200625.0,812025.0,652.2
200675.0,812025.0,663.9
200725.0,812025.0,675.1
200775.0,812025.0,686.7
200825.0,812025.0,689.1
200875.0,812025.0,684.3
200925.0,812025.0,673.3
200975.0,812025.0,661.0
201025.0,812025.0,642.8
201075.0,812025.0,616.2
201125.0,812025.0,590.7
201175.0,812025.0,574.0
201225.0,812025.0,552.4
201275.0,812025.0,533.6
201325.0,812025.0,520.4
201375.0,812025.0,506.8
201425.0,812025.0,501.7
201475.0,812025.0,486.4
201525.0,812025.0,485.3
201575.0,812025.0,467.8
201625.0,812025.0,448.8
201675.0,812025.0,436.1
201725.0,812025.0,442.9
201775.0,812025.0,417.0
201825.0,812025.0,392.3
201875.0,812025.0,402.0
201925.0,812025.0,398.4
201975.0,812025.0,395.9
202025.0,812025.0,382.7
202075.0,812025.0,369.3
202125.0,812025.0,356.7
202175.0,812025.0,345.7
202225.0,812025.0,340.0
202275.0,812025.0,327.3
202325.0,812025.0,300.0
202375.0,812025.0,278.9
202425.0,812025.0,268.0
202475.0,812025.0,262.3
202525.0,812025.0,258.9
202575.0,812025.0,258.7
202625.0,812025.0,257.4
202675.0,812025.0,253.9
202725.0,812025.0,253.0
202775.0,812025.0,246.9
202825.0,812025.0,240.4
202875.0,812025.0,238.0
202925.0,812025.0,234.3
202975.0,812025.0,232.4
203025.0,812025.0,231.8
203075.0,812025.0,229.2
203125.0,812025.0,228.5
203175.0,812025.0,232.7
203225.0,812025.0,242.1
203275.0,812025.0,246.9
203325.0,812025.0,240.8
203375.0,812025.0,242.5
203425.0,812025.0,251.9
203475.0,812025.0,257.6
203525.0,812025.0,268.4
203575.0,812025.0,273.7
203625.0,812025.0,275.2
203675.0,812025.0,286.3
203725.0,812025.0,290.1
203775.0,812025.0,298.0
203825.0,812025.0,310.3
203875.0,812025.0,319.0
203925.0,812025.0,342.4
203975.0,812025.0,359.5
204025.0,812025.0,367.1
204075.0,812025.0,376.5
204125.0,812025.0,385.4
204175.0,812025.0,403.4
204225.0,812025.0,413.8
204275.0,812025.0,425.4
204325.0,812025.0,433.3
204375.0,812025.0,444.7
204425.0,812025.0,450.8
204475.0,812025.0,449.3
204525.0,812025.0,448.3
204575.0,812025.0,441.2
204625.0,812025.0,440.6
204675.0,812025.0,449.4
204725.0,812025.0,441.2
204775.0,812025.0,428.5
204825.0,812025.0,419.7
204875.0,812025.0,414.9
204925.0,812025.0,404.0
204975.0,812025.0,396.1
205025.0,812025.0,392.3
205075.0,812025.0,381.6
205125.0,812025.0,359.6
205175.0,812025.0,340.3
205225.0,812025.0,326.1
205275.0,812025.0,314.6
205325.0,812025.0,305.9
205375.0,812025.0,301.8
205425.0,812025.0,305.3
205475.0,812025.0,310.1
205525.0,812025.0,314.8
205575.0,812025.0,315.1
205625.0,812025.0,325.3
205675.0,812025.0,338.1
205725.0,812025.0,349.7
205775.0,812025.0,360.9
205825.0,812025.0,369.4
205875.0,812025.0,378.2
205925.0,812025.0,387.6
205975.0,812025.0,393.6
206025.0,812025.0,394.2
206075.0,812025.0,395.5
206125.0,812025.0,396.2
206175.0,812025.0,400.2
206225.0,812025.0,396.4
206275.0,812025.0,392.9
206325.0,812025.0,384.8
206375.0,812025.0,384.2
206425.0,812025.0,381.9
206475.0,812025.0,386.6
206525.0,812025.0,386.6
206575.0,812025.0,385.4
206625.0,812025.0,388.4
206675.0,812025.0,386.8
206725.0,812025.0,384.1
206775.0,812025.0,382.0
206825.0,812025.0,371.8
206875.0,812025.0,362.8
206925.0,812025.0,349.8
206975.0,812025.0,332.8
207025.0,812025.0,318.1
207075.0,812025.0,301.5
207125.0,812025.0,288.3
207175.0,812025.0,277.3
207225.0,812025.0,266.5
207275.0,812025.0,261.2
207325.0,812025.0,258.8
207375.0,812025.0,253.4
207425.0,812025.0,248.2
207475.0,812025.0,244.9
207525.0,812025.0,239.2
207575.0,812025.0,241.8
207625.0,812025.0,242.5
207675.0,812025.0,244.9
207725.0,812025.0,243.5
207775.0,812025.0,241.1
207825.0,812025.0,242.8
207875.0,812025.0,241.9
207925.0,812025.0,240.6
207975.0,812025.0,240.5
208025.0,812025.0,237.3
208075.0,812025.0,234.3
208125.0,812025.0,227.8
208175.0,812025.0,221.3
208225.0,812025.0,218.1
208275.0,812025.0,218.2
208325.0,812025.0,219.9
208375.0,812025.0,224.9
208425.0,812025.0,225.5
208475.0,812025.0,223.5
208525.0,812025.0,221.1
208575.0,812025.0,217.9
208625.0,812025.0,215.5
208675.0,812025.0,206.3
208725.0,812025.0,206.3
208775.0,812025.0,206.3
208825.0,812025.0,206.3
208875.0,812025.0,207.8
208925.0,812025.0,208.4
208975.0,812025.0,215.2
209025.0,812025.0,217.7
209075.0,812025.0,206.3
209125.0,812025.0,212.8
209175.0,812025.0,219.5
209225.0,812025.0,225.5
209275.0,812025.0,230.0
209325.0,812025.0,239.1
209375.0,812025.0,243.0
209425.0,812025.0,245.8
209475.0,812025.0,250.0
209525.0,812025.0,256.8
209575.0,812025.0,267.8
209625.0,812025.0,273.6
209675.0,812025.0,284.0
209725.0,812025.0,294.7
209775.0,812025.0,302.2
209825.0,812025.0,316.3
209875.0,812025.0,327.3
209925.0,812025.0,342.6
209975.0,812025.0,349.4
210025.0,812025.0,359.7
210075.0,812025.0,373.1
210125.0,812025.0,381.7
210175.0,812025.0,393.0
210225.0,812025.0,397.9
210275.0,812025.0,409.2
210325.0,812025.0,422.5
210375.0,812025.0,434.3
210425.0,812025.0,438.6
210475.0,812025.0,444.9
210525.0,812025.0,447.0
210575.0,812025.0,449.2
210625.0,812025.0,440.9
210675.0,812025.0,437.1
210725.0,812025.0,452.8
210775.0,812025.0,463.9
210825.0,812025.0,472.9
210875.0,812025.0,489.4
210925.0,812025.0,512.2
210975.0,812025.0,527.9
211025.0,812025.0,541.9
211075.0,812025.0,558.3
211125.0,812025.0,571.3
211175.0,812025.0,588.8
211225.0,812025.0,604.7
211275.0,812025.0,614.8
211325.0,812025.0,627.2
211375.0,812025.0,632.0
211425.0,812025.0,637.3
211475.0,812025.0,642.2
211525.0,812025.0,644.8
211575.0,812025.0,655.4
211625.0,812025.0,659.6
211675.0,812025.0,664.4
211725.0,812025.0,669.4
211775.0,812025.0,671.9
211825.0,812025.0,675.4
211875.0,812025.0,681.4
211925.0,812025.0,685.1
211975.0,812025.0,687.7
212025.0,812025.0,692.2
212075.0,812025.0,700.4
212125.0,812025.0,718.3
212175.0,812025.0,720.9
212225.0,812025.0,685.0
212275.0,812025.0,657.7
212325.0,812025.0,632.5
212375.0,812025.0,606.6
212425.0,812025.0,580.8
212475.0,812025.0,561.2
212525.0,812025.0,550.4
212575.0,812025.0,527.5
212625.0,812025.0,515.2
212675.0,812025.0,512.8
212725.0,812025.0,522.3
212775.0,812025.0,530.2
212825.0,812025.0,532.6
212875.0,812025.0,529.7
212925.0,812025.0,528.9
212975.0,812025.0,528.9
213025.0,812025.0,535.9
213075.0,812025.0,541.5
213125.0,812025.0,555.5
213175.0,812025.0,566.8
213225.0,812025.0,586.1
213275.0,812025.0,603.5
213325.0,812025.0,620.3
213375.0,812025.0,638.6
213425.0,812025.0,660.8
213475.0,812025.0,686.0
213525.0,812025.0,709.7
213575.0,812025.0,733.9
213625.0,812025.0,768.0
213675.0,812025.0,789.4
213725.0,812025.0,802.4
213775.0,812025.0,797.6
213825.0,812025.0,783.5
213875.0,812025.0,783.5
213925.0,812025.0,785.2
213975.0,812025.0,785.3
214025.0,812025.0,782.6
214075.0,812025.0,789.1
214125.0,812025.0,800.9
214175.0,812025.0,819.9
214225.0,812025.0,830.8
214275.0,812025.0,829.9
214325.0,812025.0,831.8
214375.0,812025.0,833.2
214425.0,812025.0,830.5
214475.0,812025.0,829.0
214525.0,812025.0,824.4
214575.0,812025.0,820.5
214625.0,812025.0,818.8
214675.0,812025.0,806.5
214725.0,812025.0,801.4
214775.0,812025.0,784.7
214825.0,812025.0,742.6
214875.0,812025.0,717.2
214925.0,812025.0,704.7
214975.0,812025.0,700.4
215025.0,812025.0,703.3
215075.0,812025.0,708.2
215125.0,812025.0,716.4
215175.0,812025.0,728.2
215225.0,812025.0,732.7
215275.0,812025.0,730.2
215325.0,812025.0,721.5
215375.0,812025.0,712.5
215425.0,812025.0,705.7
215475.0,812025.0,703.1
215525.0,812025.0,696.9
215575.0,812025.0,693.9
215625.0,812025.0,691.0
215675.0,812025.0,683.4
215725.0,812025.0,678.6
215775.0,812025.0,672.9
215825.0,812025.0,669.4
215875.0,812025.0,661.2
215925.0,812025.0,656.3
215975.0,812025.0,653.7
216025.0,812025.0,649.4
216075.0,812025.0,652.0
216125.0,812025.0,640.3
216175.0,812025.0,630.1
216225.0,812025.0,624.5
216275.0,812025.0,624.7
216325.0,812025.0,626.1
216375.0,812025.0,627.1
216425.0,812025.0,631.3
216475.0,812025.0,617.5
216525.0,812025.0,593.6
216575.0,812025.0,589.6
216625.0,812025.0,597.7
216675.0,812025.0,609.0
216725.0,812025.0,614.6
216775.0,812025.0,623.0
216825.0,812025.0,627.9
216875.0,812025.0,622.9
216925.0,812025.0,626.8
216975.0,812025.0,631.3
217025.0,812025.0,632.1
217075.0,812025.0,626.0
217125.0,812025.0,618.0
217175.0,812025.0,612.1
217225.0,812025.0,611.9
217275.0,812025.0,612.7
217325.0,812025.0,609.4
217375.0,812025.0,604.0
217425.0,812025.0,599.9
217475.0,812025.0,601.4
217525.0,812025.0,603.8
217575.0,812025.0,589.4
217625.0,812025.0,576.1
217675.0,812025.0,572.5
217725.0,812025.0,570.2
217775.0,812025.0,565.2
217825.0,812025.0,548.1
217875.0,812025.0,534.3
217925.0,812025.0,519.8
217975.0,812025.0,505.6
218025.0,812025.0,495.3
218075.0,812025.0,483.5
218125.0,812025.0,480.4
218175.0,812025.0,463.7
218225.0,812025.0,450.0
218275.0,812025.0,438.1
218325.0,812025.0,437.6
218375.0,812025.0,434.8
218425.0,812025.0,435.4
218475.0,812025.0,437.6
218525.0,812025.0,437.8
218575.0,812025.0,438.7
218625.0,812025.0,436.9
218675.0,812025.0,429.7
218725.0,812025.0,429.5
218775.0,812025.0,433.9
218825.0,812025.0,432.4
218875.0,812025.0,435.4
218925.0,812025.0,427.9
218975.0,812025.0,423.2
219025.0,812025.0,421.5
219075.0,812025.0,424.4
219125.0,812025.0,424.2
219175.0,812025.0,405.3
219225.0,812025.0,387.2
219275.0,812025.0,358.8
219325.0,812025.0,329.1
219375.0,812025.0,302.5
219425.0,812025.0,279.1
219475.0,812025.0,268.4
219525.0,812025.0,264.9
219575.0,812025.0,265.3
219625.0,812025.0,264.3
219675.0,812025.0,263.5
219725.0,812025.0,263.6
219775.0,812025.0,260.1
219825.0,812025.0,259.6
219875.0,812025.0,258.6
219925.0,812025.0,260.5
219975.0,812025.0,258.4
220025.0,812025.0,258.6
220075.0,812025.0,255.5
220125.0,812025.0,261.1
220175.0,812025.0,259.4
220225.0,812025.0,256.6
220275.0,812025.0,256.9
220325.0,812025.0,261.9
220375.0,812025.0,267.9
220425.0,812025.0,270.5
220475.0,812025.0,268.9
220525.0,812025.0,271.7
220575.0,812025.0,266.9
220625.0,812025.0,263.2
220675.0,812025.0,260.3
220725.0,812025.0,258.0
220775.0,812025.0,258.9
220825.0,812025.0,260.6
220875.0,812025.0,263.2
220925.0,812025.0,263.8
220975.0,812025.0,264.6
221025.0,812025.0,265.0
221075.0,812025.0,266.9
221125.0,812025.0,270.0
221175.0,812025.0,273.1
221225.0,812025.0,271.6
221275.0,812025.0,265.0
221325.0,812025.0,261.6
221375.0,812025.0,261.5
221425.0,812025.0,259.8
221475.0,812025.0,246.2
221525.0,812025.0,233.1
221575.0,812025.0,219.2
221625.0,812025.0,208.3
221675.0,812025.0,200.4
221725.0,812025.0,201.9
221775.0,812025.0,195.4
221825.0,812025.0,197.7
221875.0,812025.0,203.7
221925.0,812025.0,205.8
221975.0,812025.0,196.6
222025.0,812025.0,192.5
222075.0,812025.0,191.0
222125.0,812025.0,187.9
222175.0,812025.0,188.7
222225.0,812025.0,189.5
222275.0,812025.0,185.0
222325.0,812025.0,176.6
222375.0,812025.0,169.2
222425.0,812025.0,164.4
222475.0,812025.0,159.8
222525.0,812025.0,144.3
222575.0,812025.0,145.3
222625.0,812025.0,152.7
222675.0,812025.0,152.2
222725.0,812025.0,155.0
222775.0,812025.0,156.0
222825.0,812025.0,164.2
222875.0,812025.0,166.3
222925.0,812025.0,171.4
222975.0,812025.0,176.1
223025.0,812025.0,178.8
223075.0,812025.0,179.9
223125.0,812025.0,179.9
223175.0,812025.0,177.9
223225.0,812025.0,175.9
223275.0,812025.0,172.0
223325.0,812025.0,169.8
223375.0,812025.0,166.5
223425.0,812025.0,167.1
223475.0,812025.0,166.2
223525.0,812025.0,164.6
223575.0,812025.0,162.1
223625.0,812025.0,162.1
223675.0,812025.0,165.0
223725.0,812025.0,165.9
223775.0,812025.0,164.9
223825.0,812025.0,161.9
223875.0,812025.0,158.9
223925.0,812025.0,156.0
223975.0,812025.0,153.6
224025.0,812025.0,154.3
224075.0,812025.0,153.0
224125.0,812025.0,149.6
224175.0,812025.0,146.7
224225.0,812025.0,149.8
224275.0,812025.0,146.5
224325.0,812025.0,144.0
224375.0,812025.0,144.6
224425.0,812025.0,141.8
224475.0,812025.0,138.8
224525.0,812025.0,139.5
224575.0,812025.0,137.5
224625.0,812025.0,135.2
224675.0,812025.0,133.4
224725.0,812025.0,131.6
224775.0,812025.0,128.7
224825.0,812025.0,127.5
224875.0,812025.0,121.7
224925.0,812025.0,120.4
224975.0,812025.0,121.5
225025.0,812025.0,119.7
225075.0,812025.0,118.9
225125.0,812025.0,118.6
225175.0,812025.0,118.2
225225.0,812025.0,117.8
225275.0,812025.0,117.5
225325.0,812025.0,117.3
225375.0,812025.0,117.1
225425.0,812025.0,116.9
225475.0,812025.0,116.6
225525.0,812025.0,116.4
225575.0,812025.0,116.1
225625.0,812025.0,115.7
225675.0,812025.0,116.6
225725.0,812025.0,116.1
225775.0,812025.0,115.7
225825.0,812025.0,115.5
225875.0,812025.0,115.8
225925.0,812025.0,115.9
225975.0,812025.0,115.2
226025.0,812025.0,119.5
226075.0,812025.0,124.1
226125.0,812025.0,126.6
226175.0,812025.0,131.5
226225.0,812025.0,137.6
226275.0,812025.0,143.1
226325.0,812025.0,147.9
226375.0,812025.0,150.6
226425.0,812025.0,151.4
226475.0,812025.0,153.8
226525.0,812025.0,160.7
226575.0,812025.0,161.2
226625.0,812025.0,162.9
226675.0,812025.0,166.0
226725.0,812025.0,167.3
226775.0,812025.0,166.8
226825.0,812025.0,165.5
226875.0,812025.0,164.0
226925.0,812025.0,164.5
226975.0,812025.0,165.0
227025.0,812025.0,164.1
227075.0,812025.0,169.3
227125.0,812025.0,173.2
227175.0,812025.0,174.2
227225.0,812025.0,174.1
227275.0,812025.0,174.1
227325.0,812025.0,172.9
227375.0,812025.0,172.5
227425.0,812025.0,170.1
227475.0,812025.0,167.8
227525.0,812025.0,165.1
227575.0,812025.0,163.4
227625.0,812025.0,168.0
227675.0,812025.0,169.7
227725.0,812025.0,172.3
227775.0,812025.0,179.1
227825.0,812025.0,179.2
227875.0,812025.0,178.4
227925.0,812025.0,175.1
227975.0,812025.0,175.0
228025.0,812025.0,174.1
228075.0,812025.0,171.0
228125.0,812025.0,169.8
228175.0,812025.0,167.6
228225.0,812025.0,165.5
228275.0,812025.0,165.5
228325.0,812025.0,166.2
228375.0,812025.0,166.0
228425.0,812025.0,167.7
228475.0,812025.0,165.9
228525.0,812025.0,164.4
228575.0,812025.0,164.1
228625.0,812025.0,167.5
228675.0,812025.0,171.2
228725.0,812025.0,174.9
228775.0,812025.0,178.0
228825.0,812025.0,178.8
228875.0,812025.0,179.2
228925.0,812025.0,183.0
228975.0,812025.0,183.2
229025.0,812025.0,184.8
229075.0,812025.0,184.7
229125.0,812025.0,179.3
229175.0,812025.0,177.7
229225.0,812025.0,175.1
229275.0,812025.0,174.9
229325.0,812025.0,176.5
229375.0,812025.0,178.2
229425.0,812025.0,179.1
229475.0,812025.0,180.9
229525.0,812025.0,181.9
229575.0,812025.0,180.9
229625.0,812025.0,179.9
229675.0,812025.0,183.7
229725.0,812025.0,182.7
229775.0,812025.0,183.6
229825.0,812025.0,187.1
229875.0,812025.0,185.2
229925.0,812025.0,192.4
229975.0,812025.0,192.7
200025.0,811975.0,709.3
200075.0,811975.0,728.5
200125.0,811975.0,744.0
200175.0,811975.0,736.4
200225.0,811975.0,699.3
200275.0,811975.0,671.3
200325.0,811975.0,653.4
200375.0,811975.0,640.1
200425.0,811975.0,642.6
200475.0,811975.0,646.4
200525.0,811975.0,655.1
200575.0,811975.0,660.0
200625.0,811975.0,676.0
200675.0,811975.0,686.2
200725.0,811975.0,690.5
200775.0,811975.0,679.6
200825.0,811975.0,675.0
200875.0,811975.0,668.1
200925.0,811975.0,656.0
200975.0,811975.0,643.9
201025.0,811975.0,626.3
201075.0,811975.0,602.1
201125.0,811975.0,588.0
201175.0,811975.0,569.5
201225.0,811975.0,542.8
201275.0,811975.0,528.7
201325.0,811975.0,518.3
201375.0,811975.0,511.0
201425.0,811975.0,507.2
201475.0,811975.0,492.7
201525.0,811975.0,482.8
201575.0,811975.0,466.3
201625.0,811975.0,447.4
201675.0,811975.0,443.0
201725.0,811975.0,430.2
201775.0,811975.0,408.6
201825.0,811975.0,417.1
201875.0,811975.0,423.2
201925.0,811975.0,413.0
201975.0,811975.0,395.2
202025.0,811975.0,379.8
202075.0,811975.0,363.4
202125.0,811975.0,351.9
202175.0,811975.0,344.9
202225.0,811975.0,334.3
202275.0,811975.0,340.4
202325.0,811975.0,304.0
202375.0,811975.0,278.4
202425.0,811975.0,276.8
202475.0,811975.0,269.8
202525.0,811975.0,267.9
202575.0,811975.0,266.3
202625.0,811975.0,261.3
202675.0,811975.0,253.3
202725.0,811975.0,250.6
202775.0,811975.0,245.4
202825.0,811975.0,241.1
202875.0,811975.0,241.4
202925.0,811975.0,237.3
202975.0,811975.0,236.4
203025.0,811975.0,232.4
203075.0,811975.0,229.1
203125.0,811975.0,228.8
203175.0,811975.0,230.2
203225.0,811975.0,230.9
203275.0,811975.0,233.8
203325.0,811975.0,233.6
203375.0,811975.0,244.4
203425.0,811975.0,240.8
203475.0,811975.0,246.9
203525.0,811975.0,257.0
203575.0,811975.0,263.8
203625.0,811975.0,267.9
203675.0,811975.0,276.0
203725.0,811975.0,273.2
203775.0,811975.0,287.7
203825.0,811975.0,297.2
203875.0,811975.0,317.2
203925.0,811975.0,334.5
203975.0,811975.0,345.2
204025.0,811975.0,351.0
204075.0,811975.0,357.1
204125.0,811975.0,372.4
204175.0,811975.0,382.6
204225.0,811975.0,391.6
204275.0,811975.0,403.6
204325.0,811975.0,409.5
204375.0,811975.0,418.9
204425.0,811975.0,421.9
204475.0,811975.0,420.6
204525.0,811975.0,418.5
204575.0,811975.0,415.2
204625.0,811975.0,412.9
204675.0,811975.0,413.3
204725.0,811975.0,410.0
204775.0,811975.0,405.7
204825.0,811975.0,399.3
204875.0,811975.0,397.7
204925.0,811975.0,387.2
204975.0,811975.0,379.4
205025.0,811975.0,378.4
205075.0,811975.0,364.1
205125.0,811975.0,346.8
205175.0,811975.0,331.3
205225.0,811975.0,317.1
205275.0,811975.0,308.8
