Total Deer,Total Wolves,Total Deer Killed,Weekly Deer Killed,Deer per Wolf,Weekly Deer Births,Weekly Deer Natural Deaths,Weekly Wolf Births,Weekly Wolf Natural Deaths,Number of Packs,Number of Herds,Week,Year,Run,Extinction
2752,9,22573,0,305.77777777777777,3,2,0,0,1,59,4414.5,84.89423076923077,0,True
2753,9,22573,0,305.8888888888889,4,3,0,0,1,59,4415.0,84.90384615384616,0,True
2752,9,22574,1,305.77777777777777,5,5,0,0,1,59,4415.5,84.91346153846153,0,True
2753,9,22575,1,305.8888888888889,6,4,0,0,1,59,4416.0,84.92307692307692,0,True
2750,9,22577,2,305.55555555555554,3,4,0,0,1,59,4416.5,84.9326923076923,0,True
2755,9,22577,0,306.1111111111111,6,1,0,0,1,59,4417.0,84.9423076923077,0,True
2758,9,22577,0,306.44444444444446,6,3,0,0,1,59,4417.5,84.95192307692308,0,True
2759,9,22579,2,306.55555555555554,6,3,0,0,1,59,4418.0,84.96153846153847,0,True
2757,9,22580,1,306.3333333333333,4,5,0,0,1,59,4418.5,84.97115384615384,0,True
2759,9,22580,0,306.55555555555554,6,4,0,0,1,59,4419.0,84.98076923076923,0,True
2760,9,22581,1,306.6666666666667,8,6,0,0,1,59,4419.5,84.99038461538461,0,True
2767,9,22581,0,307.44444444444446,10,3,0,0,1,59,4420.0,85.0,0,True
2769,9,22582,1,307.6666666666667,6,3,0,0,1,59,4420.5,85.00961538461539,0,True
2767,9,22582,0,307.44444444444446,4,6,0,0,1,59,4421.0,85.01923076923077,0,True
2761,9,22583,1,306.77777777777777,3,8,0,0,1,59,4421.5,85.02884615384616,0,True
2764,9,22583,0,307.1111111111111,7,4,0,0,1,59,4422.0,85.03846153846153,0,True
2764,9,22583,0,307.1111111111111,6,6,0,0,1,59,4422.5,85.04807692307692,0,True
2766,9,22583,0,307.3333333333333,8,6,0,0,1,59,4423.0,85.0576923076923,0,True
2769,9,22583,0,307.6666666666667,7,4,0,0,1,59,4423.5,85.0673076923077,0,True
2764,9,22585,2,307.1111111111111,7,10,0,0,1,59,4424.0,85.07692307692308,0,True
2769,9,22587,2,307.6666666666667,10,3,0,0,1,59,4424.5,85.08653846153847,0,True
2766,8,22587,0,345.75,3,6,0,1,1,59,4425.0,85.09615384615384,0,True
2766,8,22588,1,345.75,7,6,0,0,1,60,4425.5,85.10576923076923,0,True
2770,8,22588,0,346.25,8,4,0,0,1,60,4426.0,85.11538461538461,0,True
2768,8,22588,0,346.0,3,5,0,0,1,60,4426.5,85.125,0,True
2768,8,22589,1,346.0,4,3,0,0,1,60,4427.0,85.13461538461539,0,True
2767,8,22589,0,345.875,4,5,0,0,1,60,4427.5,85.14423076923077,0,True
2763,8,22589,0,345.375,4,8,0,0,1,60,4428.0,85.15384615384616,0,True
2765,8,22589,0,345.625,5,3,0,0,1,60,4428.5,85.16346153846153,0,True
2762,8,22590,1,345.25,4,6,0,0,1,60,4429.0,85.17307692307692,0,True
2759,8,22590,0,344.875,4,7,0,0,1,60,4429.5,85.1826923076923,0,True
2757,8,22590,0,344.625,2,4,0,0,1,60,4430.0,85.1923076923077,0,True
2756,8,22590,0,344.5,3,4,0,0,1,60,4430.5,85.20192307692308,0,True
2754,8,22590,0,344.25,4,6,0,0,1,60,4431.0,85.21153846153847,0,True
2754,8,22592,2,344.25,6,4,0,0,1,60,4431.5,85.22115384615384,0,True
2759,8,22592,0,344.875,8,3,0,0,1,60,4432.0,85.23076923076923,0,True
2766,8,22592,0,345.75,10,3,0,0,1,60,4432.5,85.24038461538461,0,True
2766,8,22592,0,345.75,4,4,0,0,1,60,4433.0,85.25,0,True
2766,8,22594,2,345.75,8,6,0,0,1,60,4433.5,85.25961538461539,0,True
2769,8,22594,0,346.125,8,5,0,0,1,60,4434.0,85.26923076923077,0,True
2768,8,22594,0,346.0,3,4,0,0,1,60,4434.5,85.27884615384616,0,True
2768,8,22594,0,346.0,5,5,0,0,1,60,4435.0,85.28846153846153,0,True
2772,8,22594,0,346.5,6,2,0,0,1,60,4435.5,85.29807692307692,0,True
2774,8,22595,1,346.75,8,5,0,0,1,60,4436.0,85.3076923076923,0,True
2772,8,22595,0,346.5,4,6,0,0,1,60,4436.5,85.3173076923077,0,True
2767,8,22597,2,345.875,7,10,0,0,1,60,4437.0,85.32692307692308,0,True
2769,8,22597,0,346.125,4,2,0,0,1,60,4437.5,85.33653846153847,0,True
2775,8,22597,0,346.875,7,1,0,0,1,60,4438.0,85.34615384615384,0,True
2778,8,22597,0,347.25,8,5,0,0,1,60,4438.5,85.35576923076923,0,True
2775,8,22597,0,346.875,7,10,0,0,1,60,4439.0,85.36538461538461,0,True
2777,8,22597,0,347.125,8,6,0,0,1,60,4439.5,85.375,0,True
2774,8,22598,1,346.75,5,7,0,0,1,60,4440.0,85.38461538461539,0,True
2770,8,22599,1,346.25,2,5,0,0,1,60,4440.5,85.39423076923077,0,True
2770,8,22600,1,346.25,5,4,0,0,1,60,4441.0,85.40384615384616,0,True
2773,8,22600,0,346.625,5,2,0,0,1,60,4441.5,85.41346153846153,0,True
2778,8,22600,0,347.25,12,7,0,0,1,61,4442.0,85.42307692307692,0,True
2776,8,22600,0,347.0,6,8,0,0,1,61,4442.5,85.4326923076923,0,True
2777,8,22600,0,347.125,5,4,0,0,1,61,4443.0,85.4423076923077,0,True
2780,8,22600,0,347.5,6,3,0,0,1,61,4443.5,85.45192307692308,0,True
2785,8,22600,0,348.125,8,3,0,0,1,61,4444.0,85.46153846153847,0,True
2784,8,22600,0,348.0,5,6,0,0,1,61,4444.5,85.47115384615384,0,True
2783,8,22601,1,347.875,6,6,0,0,1,61,4445.0,85.48076923076923,0,True
2785,8,22601,0,348.125,9,7,0,0,1,61,4445.5,85.49038461538461,0,True
2783,8,22602,1,347.875,3,4,0,0,1,61,4446.0,85.5,0,True
2786,8,22602,0,348.25,7,4,0,0,1,61,4446.5,85.50961538461539,0,True
2786,8,22603,1,348.25,5,4,0,0,1,61,4447.0,85.51923076923077,0,True
2784,8,22603,0,348.0,5,7,0,0,1,61,4447.5,85.52884615384616,0,True
2784,8,22603,0,348.0,3,3,0,0,1,61,4448.0,85.53846153846153,0,True
2786,8,22604,1,348.25,8,5,0,0,1,61,4448.5,85.54807692307692,0,True
2792,8,22604,0,349.0,8,2,0,0,1,61,4449.0,85.5576923076923,0,True
2791,8,22604,0,348.875,9,10,0,0,1,61,4449.5,85.5673076923077,0,True
2789,8,22605,1,348.625,4,5,0,0,1,61,4450.0,85.57692307692308,0,True
2781,8,22605,0,347.625,3,11,0,0,1,61,4450.5,85.58653846153847,0,True
2776,8,22607,2,347.0,3,6,0,0,1,61,4451.0,85.59615384615384,0,True
2774,8,22609,2,346.75,3,3,0,0,1,61,4451.5,85.60576923076923,0,True
2774,8,22609,0,346.75,5,5,0,0,1,61,4452.0,85.61538461538461,0,True
2775,8,22611,2,346.875,7,4,0,0,1,61,4452.5,85.625,0,True
2773,8,22611,0,346.625,5,7,0,0,1,61,4453.0,85.63461538461539,0,True
2777,8,22612,1,347.125,8,3,0,0,1,61,4453.5,85.64423076923077,0,True
2780,8,22612,0,347.5,7,4,0,0,1,61,4454.0,85.65384615384616,0,True
2779,8,22612,0,347.375,8,9,0,0,1,61,4454.5,85.66346153846153,0,True
2784,8,22612,0,348.0,5,0,0,0,1,61,4455.0,85.67307692307692,0,True
2783,8,22613,1,347.875,4,4,0,0,1,61,4455.5,85.6826923076923,0,True
2786,8,22615,2,348.25,8,3,0,0,1,61,4456.0,85.6923076923077,0,True
2788,8,22615,0,348.5,8,6,0,0,1,61,4456.5,85.70192307692308,0,True
2789,8,22616,1,348.625,9,7,0,0,1,61,4457.0,85.71153846153847,0,True
2793,8,22616,0,349.125,7,3,0,0,1,62,4457.5,85.72115384615384,0,True
2789,8,22616,0,348.625,3,7,0,0,1,62,4458.0,85.73076923076923,0,True
2789,8,22616,0,348.625,5,5,0,0,1,62,4458.5,85.74038461538461,0,True
2794,8,22616,0,349.25,7,2,0,0,1,62,4459.0,85.75,0,True
2790,8,22616,0,348.75,3,7,0,0,1,62,4459.5,85.75961538461539,0,True
2787,7,22616,0,398.14285714285717,3,6,0,1,1,62,4460.0,85.76923076923077,0,True
2785,7,22617,1,397.85714285714283,6,7,0,0,1,62,4460.5,85.77884615384616,0,True
2781,7,22618,1,397.2857142857143,2,5,0,0,1,62,4461.0,85.78846153846153,0,True
2781,7,22619,1,397.2857142857143,7,6,0,0,1,62,4461.5,85.79807692307692,0,True
2783,7,22619,0,397.57142857142856,7,5,0,0,1,62,4462.0,85.8076923076923,0,True
2781,7,22619,0,397.2857142857143,5,7,0,0,1,62,4462.5,85.8173076923077,0,True
2780,7,22620,1,397.14285714285717,6,6,0,0,1,62,4463.0,85.82692307692308,0,True
2780,7,22622,2,397.14285714285717,4,2,0,0,1,62,4463.5,85.83653846153847,0,True
2782,7,22622,0,397.42857142857144,6,4,0,0,1,62,4464.0,85.84615384615384,0,True
2778,7,22623,1,396.85714285714283,1,4,0,0,1,62,4464.5,85.85576923076923,0,True
2780,7,22623,0,397.14285714285717,5,3,0,0,1,62,4465.0,85.86538461538461,0,True
2781,8,22623,0,347.625,6,5,1,0,1,62,4465.5,85.875,0,True
2784,8,22625,2,348.0,8,3,0,0,1,62,4466.0,85.88461538461539,0,True
2784,8,22626,1,348.0,5,4,0,0,1,62,4466.5,85.89423076923077,0,True
2788,8,22627,1,348.5,11,6,0,0,1,62,4467.0,85.90384615384616,0,True
2792,8,22627,0,349.0,6,2,0,0,1,62,4467.5,85.91346153846153,0,True
2792,8,22627,0,349.0,3,3,0,0,1,62,4468.0,85.92307692307692,0,True
2795,8,22627,0,349.375,6,3,0,0,1,62,4468.5,85.9326923076923,0,True
2794,8,22627,0,349.25,5,6,0,0,1,62,4469.0,85.9423076923077,0,True
2791,8,22628,1,348.875,4,6,0,0,1,62,4469.5,85.95192307692308,0,True
2792,8,22629,1,349.0,8,6,0,0,1,62,4470.0,85.96153846153847,0,True
2785,8,22629,0,348.125,4,11,0,0,1,62,4470.5,85.97115384615384,0,True
2782,8,22629,0,347.75,5,8,0,0,1,62,4471.0,85.98076923076923,0,True
2780,8,22630,1,347.5,4,5,0,0,1,62,4471.5,85.99038461538461,0,True
2781,8,22630,0,347.625,7,6,0,0,1,62,4472.0,86.0,0,True
2781,8,22631,1,347.625,4,3,0,0,1,62,4472.5,86.00961538461539,0,True
2778,8,22632,1,347.25,4,6,0,0,1,62,4473.0,86.01923076923077,0,True
2778,8,22633,1,347.25,7,6,0,0,1,62,4473.5,86.02884615384616,0,True
2777,8,22635,2,347.125,6,5,0,0,1,62,4474.0,86.03846153846153,0,True
2780,8,22635,0,347.5,7,4,0,0,1,62,4474.5,86.04807692307692,0,True
2776,7,22636,1,396.57142857142856,4,7,0,1,1,62,4475.0,86.0576923076923,0,True
2776,7,22636,0,396.57142857142856,3,3,0,0,1,62,4475.5,86.0673076923077,0,True
2774,7,22638,2,396.2857142857143,5,5,0,0,1,62,4476.0,86.07692307692308,0,True
2775,7,22638,0,396.42857142857144,6,5,0,0,1,62,4476.5,86.08653846153847,0,True
2776,7,22639,1,396.57142857142856,5,3,0,0,1,62,4477.0,86.09615384615384,0,True
2775,7,22639,0,396.42857142857144,6,7,0,0,1,62,4477.5,86.10576923076923,0,True
2776,7,22641,2,396.57142857142856,7,4,0,0,1,62,4478.0,86.11538461538461,0,True
2777,7,22641,0,396.7142857142857,6,5,0,0,1,62,4478.5,86.125,0,True
2770,7,22641,0,395.7142857142857,5,12,0,0,1,62,4479.0,86.13461538461539,0,True
2776,7,22641,0,396.57142857142856,11,5,0,0,1,62,4479.5,86.14423076923077,0,True
2772,7,22642,1,396.0,4,7,0,0,1,62,4480.0,86.15384615384616,0,True
2772,7,22642,0,396.0,5,5,0,0,1,62,4480.5,86.16346153846153,0,True
2773,7,22642,0,396.14285714285717,9,8,0,0,1,62,4481.0,86.17307692307692,0,True
2772,7,22643,1,396.0,9,9,0,0,1,62,4481.5,86.1826923076923,0,True
2777,7,22643,0,396.7142857142857,8,3,0,0,1,62,4482.0,86.1923076923077,0,True
2773,7,22643,0,396.14285714285717,5,9,0,0,1,62,4482.5,86.20192307692308,0,True
2776,7,22645,2,396.57142857142856,9,4,0,0,1,62,4483.0,86.21153846153847,0,True
2776,7,22645,0,396.57142857142856,8,8,0,0,1,62,4483.5,86.22115384615384,0,True
2774,7,22646,1,396.2857142857143,4,5,0,0,1,62,4484.0,86.23076923076923,0,True
2783,7,22647,1,397.57142857142856,10,0,0,0,1,62,4484.5,86.24038461538461,0,True
2782,7,22647,0,397.42857142857144,6,7,0,0,1,62,4485.0,86.25,0,True
2784,7,22647,0,397.7142857142857,6,4,0,0,1,62,4485.5,86.25961538461539,0,True
2783,7,22647,0,397.57142857142856,3,4,0,0,1,62,4486.0,86.26923076923077,0,True
2782,7,22647,0,397.42857142857144,4,5,0,0,1,62,4486.5,86.27884615384616,0,True
2786,8,22647,0,348.25,5,1,1,0,1,62,4487.0,86.28846153846153,0,True
2786,8,22648,1,348.25,4,3,0,0,1,62,4487.5,86.29807692307692,0,True
2782,8,22650,2,347.75,6,8,0,0,1,62,4488.0,86.3076923076923,0,True
2786,8,22650,0,348.25,6,2,0,0,1,62,4488.5,86.3173076923077,0,True
2781,8,22650,0,347.625,2,7,0,0,1,62,4489.0,86.32692307692308,0,True
2784,8,22650,0,348.0,11,8,0,0,1,62,4489.5,86.33653846153847,0,True
2782,8,22651,1,347.75,7,8,0,0,1,62,4490.0,86.34615384615384,0,True
2777,8,22653,2,347.125,2,5,0,0,1,62,4490.5,86.35576923076923,0,True
2781,8,22653,0,347.625,10,6,0,0,1,62,4491.0,86.36538461538461,0,True
2781,8,22653,0,347.625,4,4,0,0,1,62,4491.5,86.375,0,True
2782,9,22654,1,309.1111111111111,9,7,1,0,1,62,4492.0,86.38461538461539,0,True
2782,9,22654,0,309.1111111111111,6,6,0,0,1,62,4492.5,86.39423076923077,0,True
2783,9,22654,0,309.22222222222223,5,4,0,0,1,62,4493.0,86.40384615384616,0,True
2780,9,22655,1,308.8888888888889,4,6,0,0,1,62,4493.5,86.41346153846153,0,True
2783,9,22655,0,309.22222222222223,9,6,0,0,1,62,4494.0,86.42307692307692,0,True
2778,9,22655,0,308.6666666666667,4,9,0,0,1,62,4494.5,86.4326923076923,0,True
2781,9,22655,0,309.0,8,5,0,0,1,62,4495.0,86.4423076923077,0,True
2781,9,22655,0,309.0,5,5,0,0,1,62,4495.5,86.45192307692308,0,True
2783,9,22655,0,309.22222222222223,4,2,0,0,1,62,4496.0,86.46153846153847,0,True
2781,9,22655,0,309.0,4,6,0,0,1,62,4496.5,86.47115384615384,0,True
2778,9,22655,0,308.6666666666667,5,8,0,0,1,62,4497.0,86.48076923076923,0,True
2780,9,22655,0,308.8888888888889,7,5,0,0,1,62,4497.5,86.49038461538461,0,True
2786,9,22655,0,309.55555555555554,11,5,0,0,1,62,4498.0,86.5,0,True
2785,9,22657,2,309.44444444444446,3,2,0,0,1,62,4498.5,86.50961538461539,0,True
2790,9,22657,0,310.0,8,3,0,0,1,62,4499.0,86.51923076923077,0,True
2798,9,22657,0,310.8888888888889,10,2,0,0,1,62,4499.5,86.52884615384616,0,True
2798,9,22657,0,310.8888888888889,5,5,0,0,1,62,4500.0,86.53846153846153,0,True
2798,9,22659,2,310.8888888888889,6,4,0,0,1,62,4500.5,86.54807692307692,0,True
2799,9,22660,1,311.0,6,4,0,0,1,62,4501.0,86.5576923076923,0,True
2802,9,22660,0,311.3333333333333,9,6,0,0,1,62,4501.5,86.5673076923077,0,True
2802,9,22660,0,311.3333333333333,5,5,0,0,1,62,4502.0,86.57692307692308,0,True
2801,9,22660,0,311.22222222222223,4,5,0,0,1,62,4502.5,86.58653846153847,0,True
2806,9,22660,0,311.77777777777777,9,4,0,0,1,62,4503.0,86.59615384615384,0,True
2810,9,22661,1,312.22222222222223,10,5,0,0,1,62,4503.5,86.60576923076923,0,True
2812,9,22662,1,312.44444444444446,7,4,0,0,1,62,4504.0,86.61538461538461,0,True
2811,9,22662,0,312.3333333333333,2,3,0,0,1,62,4504.5,86.625,0,True
2812,9,22662,0,312.44444444444446,7,6,0,0,1,62,4505.0,86.63461538461539,0,True
2813,10,22663,1,281.3,8,6,1,0,1,62,4505.5,86.64423076923077,0,True
2809,10,22665,2,280.9,6,8,0,0,1,62,4506.0,86.65384615384616,0,True
2809,10,22665,0,280.9,6,6,0,0,1,62,4506.5,86.66346153846153,0,True
2807,10,22666,1,280.7,5,6,0,0,1,62,4507.0,86.67307692307692,0,True
2808,11,22667,1,255.27272727272728,6,4,1,0,1,62,4507.5,86.6826923076923,0,True
2812,11,22667,0,255.63636363636363,6,2,0,0,1,62,4508.0,86.6923076923077,0,True
2811,11,22667,0,255.54545454545453,4,5,0,0,1,62,4508.5,86.70192307692308,0,True
2810,11,22669,2,255.45454545454547,8,7,0,0,1,62,4509.0,86.71153846153847,0,True
2813,11,22669,0,255.72727272727272,9,6,0,0,1,62,4509.5,86.72115384615384,0,True
2814,11,22671,2,255.8181818181818,9,6,0,0,1,62,4510.0,86.73076923076923,0,True
2810,11,22673,2,255.45454545454547,7,9,0,0,1,62,4510.5,86.74038461538461,0,True
2808,11,22673,0,255.27272727272728,6,8,0,0,1,62,4511.0,86.75,0,True
2809,10,22673,0,280.9,5,4,0,1,1,62,4511.5,86.75961538461539,0,True
2814,10,22673,0,281.4,7,2,0,0,1,62,4512.0,86.76923076923077,0,True
2822,10,22673,0,282.2,9,1,0,0,1,62,4512.5,86.77884615384616,0,True
2820,10,22674,1,282.0,6,7,0,0,1,62,4513.0,86.78846153846153,0,True
2818,10,22676,2,281.8,6,6,0,0,1,62,4513.5,86.79807692307692,0,True
2819,10,22676,0,281.9,6,5,0,0,1,62,4514.0,86.8076923076923,0,True
2821,10,22676,0,282.1,9,7,0,0,1,62,4514.5,86.8173076923077,0,True
2822,10,22676,0,282.2,8,7,0,0,1,63,4515.0,86.82692307692308,0,True
2826,10,22676,0,282.6,6,2,0,0,1,63,4515.5,86.83653846153847,0,True
2834,10,22677,1,283.4,10,1,0,0,1,63,4516.0,86.84615384615384,0,True
2832,10,22677,0,283.2,2,4,0,0,1,63,4516.5,86.85576923076923,0,True
2833,9,22677,0,314.77777777777777,8,7,0,1,1,63,4517.0,86.86538461538461,0,True
2833,9,22677,0,314.77777777777777,4,4,0,0,1,63,4517.5,86.875,0,True
2831,9,22677,0,314.55555555555554,5,7,0,0,1,63,4518.0,86.88461538461539,0,True
2833,9,22677,0,314.77777777777777,7,5,0,0,1,63,4518.5,86.89423076923077,0,True
2835,9,22679,2,315.0,12,8,0,0,1,63,4519.0,86.90384615384616,0,True
2836,9,22680,1,315.1111111111111,8,6,0,0,1,63,4519.5,86.91346153846153,0,True
2840,9,22682,2,315.55555555555554,8,2,0,0,1,63,4520.0,86.92307692307692,0,True
2843,9,22682,0,315.8888888888889,8,5,0,0,1,63,4520.5,86.9326923076923,0,True
2843,9,22682,0,315.8888888888889,4,4,0,0,1,63,4521.0,86.9423076923077,0,True
2845,9,22682,0,316.1111111111111,7,5,0,0,1,63,4521.5,86.95192307692308,0,True
2846,9,22682,0,316.22222222222223,5,4,0,0,1,63,4522.0,86.96153846153847,0,True
2848,9,22682,0,316.44444444444446,6,4,0,0,1,63,4522.5,86.97115384615384,0,True
2846,9,22683,1,316.22222222222223,3,4,0,0,1,63,4523.0,86.98076923076923,0,True
2842,9,22684,1,315.77777777777777,5,8,0,0,1,63,4523.5,86.99038461538461,0,True
2842,9,22686,2,315.77777777777777,3,1,0,0,1,63,4524.0,87.0,0,True
2844,9,22687,1,316.0,6,3,0,0,1,63,4524.5,87.00961538461539,0,True
2842,9,22688,1,315.77777777777777,5,6,0,0,1,63,4525.0,87.01923076923077,0,True
2842,9,22688,0,315.77777777777777,8,8,0,0,1,63,4525.5,87.02884615384616,0,True
2843,9,22689,1,315.8888888888889,6,4,0,0,1,63,4526.0,87.03846153846153,0,True
2849,9,22689,0,316.55555555555554,12,6,0,0,1,63,4526.5,87.04807692307692,0,True
2841,9,22689,0,315.6666666666667,5,13,0,0,1,63,4527.0,87.0576923076923,0,True
2841,9,22690,1,315.6666666666667,8,7,0,0,1,63,4527.5,87.0673076923077,0,True
2839,9,22690,0,315.44444444444446,7,9,0,0,1,63,4528.0,87.07692307692308,0,True
2836,9,22690,0,315.1111111111111,5,8,0,0,1,63,4528.5,87.08653846153847,0,True
2833,9,22691,1,314.77777777777777,6,8,0,0,1,63,4529.0,87.09615384615384,0,True
2833,9,22691,0,314.77777777777777,3,3,0,0,1,63,4529.5,87.10576923076923,0,True
2831,9,22691,0,314.55555555555554,6,8,0,0,1,63,4530.0,87.11538461538461,0,True
2828,9,22693,2,314.22222222222223,4,5,0,0,1,63,4530.5,87.125,0,True
2838,9,22693,0,315.3333333333333,11,1,0,0,1,63,4531.0,87.13461538461539,0,True
2836,9,22693,0,315.1111111111111,4,6,0,0,1,63,4531.5,87.14423076923077,0,True
2835,9,22693,0,315.0,5,6,0,0,1,63,4532.0,87.15384615384616,0,True
2837,9,22693,0,315.22222222222223,4,2,0,0,1,63,4532.5,87.16346153846153,0,True
2839,9,22693,0,315.44444444444446,7,5,0,0,1,63,4533.0,87.17307692307692,0,True
2838,9,22693,0,315.3333333333333,4,5,0,0,1,63,4533.5,87.1826923076923,0,True
2833,9,22693,0,314.77777777777777,3,8,0,0,1,63,4534.0,87.1923076923077,0,True
2835,9,22693,0,315.0,8,6,0,0,1,63,4534.5,87.20192307692308,0,True
2845,9,22694,1,316.1111111111111,15,4,0,0,1,63,4535.0,87.21153846153847,0,True
2845,9,22695,1,316.1111111111111,7,6,0,0,1,63,4535.5,87.22115384615384,0,True
2844,9,22697,2,316.0,4,3,0,0,1,63,4536.0,87.23076923076923,0,True
2844,9,22697,0,316.0,4,4,0,0,1,63,4536.5,87.24038461538461,0,True
2841,9,22699,2,315.6666666666667,7,8,0,0,1,63,4537.0,87.25,0,True
2840,9,22699,0,315.55555555555554,3,4,0,0,1,63,4537.5,87.25961538461539,0,True
2842,9,22700,1,315.77777777777777,8,5,0,0,1,63,4538.0,87.26923076923077,0,True
2834,9,22700,0,314.8888888888889,3,11,0,0,1,63,4538.5,87.27884615384616,0,True
2833,9,22702,2,314.77777777777777,7,6,0,0,1,63,4539.0,87.28846153846153,0,True
2826,9,22702,0,314.0,6,13,0,0,1,63,4539.5,87.29807692307692,0,True
2824,9,22703,1,313.77777777777777,3,4,0,0,1,63,4540.0,87.3076923076923,0,True
2819,9,22703,0,313.22222222222223,5,10,0,0,1,63,4540.5,87.3173076923077,0,True
2815,9,22704,1,312.77777777777777,4,7,0,0,1,63,4541.0,87.32692307692308,0,True
2812,9,22704,0,312.44444444444446,2,5,0,0,1,63,4541.5,87.33653846153847,0,True
2815,9,22705,1,312.77777777777777,7,3,0,0,1,63,4542.0,87.34615384615384,0,True
2817,9,22705,0,313.0,5,3,0,0,1,63,4542.5,87.35576923076923,0,True
2820,9,22707,2,313.3333333333333,7,2,0,0,1,63,4543.0,87.36538461538461,0,True
2821,9,22707,0,313.44444444444446,3,2,0,0,1,63,4543.5,87.375,0,True
2820,9,22708,1,313.3333333333333,8,8,0,0,1,63,4544.0,87.38461538461539,0,True
2821,9,22708,0,313.44444444444446,5,4,0,0,1,63,4544.5,87.39423076923077,0,True
2821,9,22708,0,313.44444444444446,10,10,0,0,1,63,4545.0,87.40384615384616,0,True
2818,9,22708,0,313.1111111111111,5,8,0,0,1,63,4545.5,87.41346153846153,0,True
2828,9,22708,0,314.22222222222223,12,2,0,0,1,63,4546.0,87.42307692307692,0,True
2830,9,22708,0,314.44444444444446,6,4,0,0,1,63,4546.5,87.4326923076923,0,True
2831,9,22709,1,314.55555555555554,6,4,0,0,1,63,4547.0,87.4423076923077,0,True
2831,9,22709,0,314.55555555555554,7,7,0,0,1,63,4547.5,87.45192307692308,0,True
2836,9,22710,1,315.1111111111111,12,6,0,0,1,63,4548.0,87.46153846153847,0,True
2842,9,22710,0,315.77777777777777,12,6,0,0,1,63,4548.5,87.47115384615384,0,True
2842,9,22710,0,315.77777777777777,5,5,0,0,1,63,4549.0,87.48076923076923,0,True
2842,9,22711,1,315.77777777777777,8,7,0,0,1,63,4549.5,87.49038461538461,0,True
2844,9,22711,0,316.0,7,5,0,0,1,63,4550.0,87.5,0,True
2846,9,22711,0,316.22222222222223,8,6,0,0,1,63,4550.5,87.50961538461539,0,True
2845,9,22711,0,316.1111111111111,3,4,0,0,1,63,4551.0,87.51923076923077,0,True
2846,9,22713,2,316.22222222222223,10,7,0,0,1,63,4551.5,87.52884615384616,0,True
2846,9,22713,0,316.22222222222223,5,5,0,0,1,63,4552.0,87.53846153846153,0,True
2846,9,22713,0,316.22222222222223,4,4,0,0,1,63,4552.5,87.54807692307692,0,True
2842,9,22714,1,315.77777777777777,5,8,0,0,1,63,4553.0,87.5576923076923,0,True
2844,9,22714,0,316.0,6,4,0,0,1,63,4553.5,87.5673076923077,0,True
2840,9,22714,0,315.55555555555554,4,8,0,0,1,63,4554.0,87.57692307692308,0,True
2838,9,22714,0,315.3333333333333,6,8,0,0,1,63,4554.5,87.58653846153847,0,True
2838,9,22715,1,315.3333333333333,11,10,0,0,1,63,4555.0,87.59615384615384,0,True
2841,9,22717,2,315.6666666666667,7,2,0,0,1,63,4555.5,87.60576923076923,0,True
2835,9,22717,0,315.0,3,9,0,0,1,63,4556.0,87.61538461538461,0,True
2839,9,22717,0,315.44444444444446,7,3,0,0,1,63,4556.5,87.625,0,True
2839,9,22717,0,315.44444444444446,4,4,0,0,1,63,4557.0,87.63461538461539,0,True
2837,9,22717,0,315.22222222222223,3,5,0,0,1,63,4557.5,87.64423076923077,0,True
2836,9,22717,0,315.1111111111111,3,4,0,0,1,63,4558.0,87.65384615384616,0,True
2836,9,22717,0,315.1111111111111,3,3,0,0,1,63,4558.5,87.66346153846153,0,True
2837,9,22718,1,315.22222222222223,6,4,0,0,1,63,4559.0,87.67307692307692,0,True
2838,9,22718,0,315.3333333333333,6,5,0,0,1,63,4559.5,87.6826923076923,0,True
2839,9,22719,1,315.44444444444446,8,6,0,0,1,63,4560.0,87.6923076923077,0,True
2840,9,22719,0,315.55555555555554,9,8,0,0,1,63,4560.5,87.70192307692308,0,True
2839,9,22719,0,315.44444444444446,3,4,0,0,1,63,4561.0,87.71153846153847,0,True
2838,9,22720,1,315.3333333333333,6,6,0,0,1,63,4561.5,87.72115384615384,0,True
2842,9,22720,0,315.77777777777777,5,1,0,0,1,63,4562.0,87.73076923076923,0,True
2840,9,22720,0,315.55555555555554,6,8,0,0,1,63,4562.5,87.74038461538461,0,True
2845,9,22721,1,316.1111111111111,11,5,0,0,1,64,4563.0,87.75,0,True
2842,9,22721,0,315.77777777777777,4,7,0,0,1,64,4563.5,87.75961538461539,0,True
2843,9,22721,0,315.8888888888889,9,8,0,0,1,64,4564.0,87.76923076923077,0,True
2849,9,22721,0,316.55555555555554,7,1,0,0,1,64,4564.5,87.77884615384616,0,True
2847,9,22721,0,316.3333333333333,4,6,0,0,1,64,4565.0,87.78846153846153,0,True
2849,9,22721,0,316.55555555555554,10,8,0,0,1,64,4565.5,87.79807692307692,0,True
2851,9,22721,0,316.77777777777777,7,5,0,0,1,64,4566.0,87.8076923076923,0,True
2848,9,22721,0,316.44444444444446,5,8,0,0,1,64,4566.5,87.8173076923077,0,True
2844,9,22721,0,316.0,5,9,0,0,1,64,4567.0,87.82692307692308,0,True
2847,9,22722,1,316.3333333333333,5,1,0,0,1,64,4567.5,87.83653846153847,0,True
2848,9,22722,0,316.44444444444446,3,2,0,0,1,64,4568.0,87.84615384615384,0,True
