RunId,iteration,Step,max_steps,init_predators,init_deer,height,width,step_size,yearly_sunlight_hours,seed,predator,energy_decrease,pack_limit,use_base,use_pack_dynamics,use_random_movement,use_veg,given_positions,use_boundary_conditions,Time,Wolf,Deer,Deer Hunted,Total Deer Deaths,Total Wolf Deaths,Deer Births
0,0,6480.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.5,3,661,3,3,0,4
0,0,6540.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.541666666666667,3,661,3,3,0,4
0,0,6600.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.583333333333333,3,662,3,3,0,5
0,0,6660.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.625,3,662,3,3,0,5
0,0,6720.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.666666666666667,3,662,3,3,0,5
0,0,6780.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.708333333333333,3,662,3,3,0,5
0,0,6840.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.75,3,662,3,3,0,5
0,0,6900.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.791666666666667,3,662,3,3,0,5
0,0,6960.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.833333333333333,3,662,3,3,0,5
0,0,7020.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.875,3,662,3,3,0,5
0,0,7080.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.916666666666667,3,662,3,3,0,5
0,0,7140.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.958333333333333,3,662,3,3,0,5
0,0,7200.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.0,3,662,3,3,0,5
0,0,7260.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.041666666666667,3,662,3,3,0,5
0,0,7320.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.083333333333333,3,662,3,3,0,5
0,0,7380.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.125,3,662,3,3,0,5
0,0,7440.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.166666666666667,3,662,3,3,0,5
0,0,7500.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.208333333333333,3,662,3,3,0,5
0,0,7560.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.25,3,662,3,3,0,5
0,0,7620.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.291666666666667,3,662,3,3,0,5
0,0,7680.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.333333333333333,3,662,3,3,0,5
0,0,7740.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.375,3,662,3,3,0,5
0,0,7800.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.416666666666667,3,662,3,3,0,5
0,0,7860.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.458333333333333,3,662,3,3,0,5
0,0,7920.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.5,3,662,3,3,0,5
0,0,7980.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.541666666666667,3,662,3,3,0,5
0,0,8040.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.583333333333333,3,662,3,3,0,5
0,0,8100.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.625,3,662,3,3,0,5
0,0,8160.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.666666666666667,3,662,3,3,0,5
0,0,8220.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.708333333333333,3,662,3,3,0,5
0,0,8280.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.75,3,662,3,3,0,5
0,0,8340.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.791666666666667,3,662,3,3,0,5
0,0,8400.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.833333333333333,3,662,3,3,0,5
0,0,8460.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.875,3,662,3,3,0,5
0,0,8520.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.916666666666667,3,662,3,3,0,5
0,0,8580.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,5.958333333333333,3,662,3,3,0,5
0,0,8640.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,6.0,3,662,3,3,0,5
0,0,8700.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,6.041666666666667,3,662,3,3,0,5
0,0,8760.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,6.083333333333333,3,662,3,3,0,5
0,0,8820.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,6.125,3,662,3,3,0,5
0,0,8880.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,6.166666666666667,3,662,3,3,0,5
0,0,8940.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,6.208333333333333,3,662,3,3,0,5
0,0,9000.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,6.25,3,661,4,4,0,5
0,0,9060.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,6.291666666666667,3,661,4,4,0,5
0,0,9120.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,6.333333333333333,3,661,4,4,0,5
0,0,9180.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,6.375,3,661,4,4,0,5
0,0,9240.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,6.416666666666667,3,661,4,4,0,5
0,0,9300.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,6.458333333333333,3,661,4,4,0,5
0,0,9360.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,6.5,3,661,4,4,0,5
